USW00094846,20070116,WDF2,330,,,X,
USW00094846,20070116,WDF5,10,,,X,
USW00094846,20070116,WESD,0,,,0,
USW00094846,20070116,WSF2,76,,,X,
USW00094846,20070116,WSF5,112,,,X,
USW00094846,20070116,WT18,1,,,0,
USW00094846,20070117,TMAX,-56,,,0,2400
USW00094846,20070117,TMIN,-128,,,0,2400
USW00094846,20070117,PRCP,0,T,,0,2400
USW00094846,20070117,SNOW,0,T,,0,
USW00094846,20070117,SNWD,25,,,0,
USW00094846,20070117,AWND,42,,,W,
USW00094846,20070117,FMTM,2009,,,X,
USW00094846,20070117,PGTM,2001,,,W,
USW00094846,20070117,WDF2,180,,,X,
USW00094846,20070117,WDF5,170,,,X,
USW00094846,20070117,WESD,0,,,0,
USW00094846,20070117,WSF2,89,,,X,
USW00094846,20070117,WSF5,103,,,X,
USW00094846,20070117,WT18,1,,,0,
USW00094846,20070118,TMAX,-11,,,0,2400
USW00094846,20070118,TMIN,-56,,,0,2400
USW00094846,20070118,PRCP,0,T,,0,2400
USW00094846,20070118,SNOW,3,,,0,
USW00094846,20070118,SNWD,25,,,0,
USW00094846,20070118,AWND,54,,,W,
USW00094846,20070118,FMTM,2157,,,X,
USW00094846,20070118,PGTM,2156,,,W,
USW00094846,20070118,WDF2,270,,,X,
USW00094846,20070118,WDF5,270,,,X,
USW00094846,20070118,WESD,0,,,0,
USW00094846,20070118,WSF2,94,,,X,
USW00094846,20070118,WSF5,116,,,X,
USW00094846,20070118,WT01,1,,,0,
USW00094846,20070118,WT13,1,,,X,
USW00094846,20070118,WT18,1,,,0,
USW00094846,20070119,TMAX,-28,,,0,2400
USW00094846,20070119,TMIN,-78,,,0,2400
USW00094846,20070119,PRCP,0,T,,0,2400
USW00094846,20070119,SNOW,0,T,,0,
USW00094846,20070119,SNWD,25,,,0,
USW00094846,20070119,AWND,60,,,W,
USW00094846,20070119,FMTM,126,,,X,
USW00094846,20070119,PGTM,119,,,W,
USW00094846,20070119,WDF2,300,,,X,
USW00094846,20070119,WDF5,300,,,X,
USW00094846,20070119,WESD,0,,,0,
USW00094846,20070119,WSF2,103,,,X,
USW00094846,20070119,WSF5,134,,,X,
USW00094846,20070119,WT18,1,,,0,
USW00094846,20070120,TMAX,-28,,,0,2400
USW00094846,20070120,TMIN,-122,,,0,2400
USW00094846,20070120,PRCP,0,,,0,2400
USW00094846,20070120,SNOW,0,,,0,
USW00094846,20070120,SNWD,25,,,0,
USW00094846,20070120,AWND,26,,,W,
USW00094846,20070120,FMTM,330,,,X,
USW00094846,20070120,PGTM,330,,,W,
USW00094846,20070120,WDF2,330,,,X,
USW00094846,20070120,WDF5,320,,,X,
USW00094846,20070120,WESD,0,,,0,
USW00094846,20070120,WSF2,67,,,X,
USW00094846,20070120,WSF5,76,,,X,
USW00094846,20070121,TMAX,-17,,,0,2400
USW00094846,20070121,TMIN,-33,,,0,2400
USW00094846,20070121,PRCP,20,,,0,2400
USW00094846,20070121,SNOW,20,,,0,
USW00094846,20070121,SNWD,25,,,0,
USW00094846,20070121,AWND,37,,,W,
USW00094846,20070121,FMTM,948,,,X,
USW00094846,20070121,PGTM,945,,,W,
USW00094846,20070121,WDF2,130,,,X,
USW00094846,20070121,WDF5,140,,,X,
USW00094846,20070121,WESD,0,,,0,
USW00094846,20070121,WSF2,67,,,X,
USW00094846,20070121,WSF5,89,,,X,
USW00094846,20070121,WT01,1,,,0,
USW00094846,20070121,WT13,1,,,X,
USW00094846,20070121,WT18,1,,,0,
USW00094846,20070122,TMAX,-6,,,0,2400
USW00094846,20070122,TMIN,-39,,,0,2400
USW00094846,20070122,PRCP,0,T,,0,2400
USW00094846,20070122,SNOW,0,T,,0,
USW00094846,20070122,SNWD,51,,,Z,
USW00094846,20070122,AWND,44,,,W,
USW00094846,20070122,FMTM,2222,,,X,
USW00094846,20070122,PGTM,2309,,,W,
USW00094846,20070122,WDF2,260,,,X,
USW00094846,20070122,WDF5,240,,,X,
USW00094846,20070122,WESD,0,,,0,
USW00094846,20070122,WSF2,103,,,X,
USW00094846,20070122,WSF5,134,,,X,
USW00094846,20070122,WT01,1,,,0,
USW00094846,20070122,WT08,1,,,0,
USW00094846,20070122,WT13,1,,,X,
USW00094846,20070122,WT18,1,,,0,
USW00094846,20070123,TMAX,-33,,,0,2400
USW00094846,20070123,TMIN,-56,,,0,2400
USW00094846,20070123,PRCP,0,,,0,2400
USW00094846,20070123,SNOW,0,,,0,
USW00094846,20070123,SNWD,25,,,0,
USW00094846,20070123,AWND,51,,,W,
USW00094846,20070123,FMTM,947,,,X,
USW00094846,20070123,PGTM,947,,,W,
USW00094846,20070123,WDF2,250,,,X,
USW00094846,20070123,WDF5,260,,,X,
USW00094846,20070123,WESD,0,,,0,
USW00094846,20070123,WSF2,98,,,X,
USW00094846,20070123,WSF5,125,,,X,
USW00094846,20070123,WT08,1,,,0,
USW00094846,20070124,TMAX,-22,,,0,2400
USW00094846,20070124,TMIN,-56,,,0,2400
USW00094846,20070124,PRCP,0,T,,0,2400
USW00094846,20070124,SNOW,0,T,,0,
USW00094846,20070124,SNWD,25,,,0,
USW00094846,20070124,AWND,43,,,W,
USW00094846,20070124,FMTM,2331,,,X,
USW00094846,20070124,PGTM,2319,,,W,
USW00094846,20070124,WDF2,340,,,X,
USW00094846,20070124,WDF5,340,,,X,
USW00094846,20070124,WESD,0,,,0,
USW00094846,20070124,WSF2,98,,,X,
USW00094846,20070124,WSF5,125,,,X,
